,carat,cut,color,clarity,depth,table,price,x,y,z
353,0.72,Premium,I,SI1,61.5,59.0,2148,5.73,5.78,3.54
354,1.04,Premium,I,SI2,61.6,56.0,3960,6.56,6.49,4.02
355,0.9,Ideal,G,VS1,61.8,56.0,4931,6.19,6.24,3.84
356,0.7,Very Good,H,VS2,61.6,55.0,2330,5.71,5.75,3.53
357,0.81,Ideal,E,SI1,61.5,56.0,3373,6.01,6.03,3.7
358,0.9,Good,G,VS1,63.9,60.0,4401,6.14,6.09,3.91
359,0.54,Ideal,E,VS1,62.6,55.0,1823,5.22,5.2,3.26
360,0.83,Ideal,G,SI2,62.4,54.0,2751,6.01,6.08,3.77
361,0.54,Premium,D,VS2,62.2,56.0,2009,5.27,5.21,3.26
362,0.38,Ideal,F,VS1,60.9,55.0,891,4.69,4.73,2.87
363,0.9,Premium,G,SI2,62.8,61.0,3385,6.14,6.09,3.84
364,1.01,Very Good,G,VS2,63.1,55.0,5294,6.38,6.36,4.02
365,0.29,Very Good,H,SI2,60.7,60.0,404,4.33,4.37,2.64
366,0.52,Premium,E,SI1,60.3,58.0,1369,5.2,5.24,3.15
367,1.58,Ideal,F,SI1,61.6,55.0,12671,7.52,7.57,4.65
368,0.78,Very Good,E,VS1,61.5,60.0,3898,5.86,5.92,3.62
369,0.54,Ideal,E,VS2,61.7,55.0,1847,5.27,5.24,3.24
370,0.33,Ideal,F,VS1,61.2,56.0,928,4.49,4.46,2.74
371,0.42,Very Good,D,SI2,62.0,59.0,672,4.78,4.83,2.98
372,1.2,Ideal,G,SI2,61.1,57.0,5722,6.83,6.86,4.18
373,0.32,Premium,E,SI1,62.0,60.0,624,4.43,4.38,2.73
374,0.34,Premium,E,SI1,59.3,58.0,765,4.59,4.55,2.71
375,0.23,Good,F,VS1,58.2,59.0,402,4.06,4.08,2.37
376,0.5,Ideal,F,SI1,62.7,57.0,1282,5.06,5.09,3.18
377,0.29,Very Good,G,VS2,61.7,56.0,471,4.27,4.3,2.64
378,1.09,Premium,H,SI2,61.7,60.0,4578,6.59,6.57,4.06
379,1.55,Very Good,F,VS1,61.6,56.0,15658,7.38,7.45,4.57
380,0.35,Ideal,G,IF,62.3,55.0,1116,4.52,4.5,2.81
381,2.07,Ideal,G,SI2,62.5,55.0,18804,8.2,8.13,5.11
382,0.9,Ideal,G,SI2,60.6,55.0,4077,6.27,6.33,3.82
383,0.71,Premium,I,VS2,60.4,60.0,2300,5.8,5.72,3.48
384,1.06,Very Good,E,VVS2,61.8,58.0,9997,6.52,6.56,4.04
385,1.52,Premium,I,VS2,59.0,59.0,9057,7.53,7.46,4.42
386,1.01,Premium,D,SI2,61.7,59.0,4072,6.41,6.37,3.94
387,0.9,Ideal,D,SI2,62.7,57.0,3990,6.1,6.15,3.84
388,0.41,Ideal,E,SI1,62.7,57.0,969,4.77,4.74,2.98
389,2.63,Very Good,J,I1,62.3,61.0,10437,8.76,8.81,5.47
390,0.71,Ideal,E,SI1,61.7,56.0,2494,5.74,5.77,3.55
391,1.53,Ideal,G,SI2,62.5,57.0,9596,7.39,7.32,4.6
392,0.36,Ideal,D,SI1,62.7,57.0,851,4.59,4.54,2.86
393,1.01,Premium,F,SI1,61.8,59.0,4899,6.34,6.41,3.94
394,1.0,Good,D,SI2,57.8,58.0,4218,6.55,6.61,3.8
395,0.38,Ideal,I,VVS2,61.7,56.0,737,4.67,4.7,2.89
396,0.91,Very Good,F,SI1,63.5,58.0,3195,6.15,6.1,3.89
397,0.78,Ideal,D,VS2,61.9,56.0,3811,5.89,5.91,3.65
398,0.71,Good,G,VS2,64.0,55.0,2599,5.65,5.67,3.62
399,0.58,Ideal,F,VS1,61.9,54.0,1865,5.37,5.33,3.31
400,1.2,Very Good,G,SI1,62.9,57.0,5918,6.73,6.79,4.25
401,0.31,Good,F,SI1,64.1,61.0,618,4.29,4.2,2.72
402,0.51,Ideal,E,VVS1,61.3,56.0,3197,5.13,5.21,3.17
403,2.01,Good,H,SI2,62.3,60.0,14426,7.95,7.97,4.96
404,1.63,Ideal,E,SI2,61.7,57.0,10357,7.5,7.54,4.64
405,0.32,Ideal,E,VS2,61.8,54.0,768,4.43,4.4,2.73
406,1.05,Premium,E,SI2,62.2,59.0,3886,6.51,6.44,4.03
407,0.72,Ideal,H,VS1,61.4,56.0,2998,5.79,5.81,3.56
408,1.2,Premium,G,SI2,60.2,60.0,5689,6.9,6.83,4.13
409,0.34,Very Good,D,SI1,62.0,56.0,626,4.43,4.47,2.76
410,2.01,Premium,H,SI1,60.6,59.0,13387,8.23,8.17,4.97
411,0.3,Ideal,F,VS1,62.1,56.0,673,4.29,4.32,2.67
412,0.9,Very Good,D,VS1,63.0,58.0,5757,6.11,6.15,3.86
413,0.39,Ideal,F,IF,61.9,57.0,1433,4.69,4.68,2.9
414,0.31,Ideal,E,IF,61.3,58.0,1002,4.37,4.4,2.69
415,1.03,Premium,G,VVS2,60.4,59.0,7729,6.58,6.56,3.97
416,1.21,Ideal,E,VS2,62.4,54.0,9215,6.86,6.8,4.26
417,0.42,Premium,D,SI1,59.8,59.0,1040,4.91,4.86,2.92
418,1.13,Ideal,H,VVS2,59.7,59.0,7108,6.89,6.77,4.08
419,0.28,Premium,E,VVS1,62.9,52.0,828,4.21,4.18,2.64
420,0.66,Very Good,H,VVS1,61.9,59.0,2323,5.59,5.65,3.48
421,2.01,Good,E,SI1,58.7,59.0,18027,8.23,8.27,4.84
422,0.91,Premium,E,SI1,62.1,58.0,4256,6.18,6.15,3.83
423,0.3,Premium,G,SI1,62.9,59.0,574,4.28,4.24,2.68
424,0.41,Good,D,VS1,64.2,55.0,989,4.72,4.75,3.04
425,1.0,Fair,I,SI1,56.4,61.0,3920,6.58,6.55,3.7
426,1.01,Premium,F,SI1,59.1,59.0,4989,6.56,6.5,3.86
427,0.53,Very Good,G,SI2,63.4,55.0,1079,5.1,5.19,3.26
428,1.74,Premium,H,SI1,62.1,59.0,7932,7.69,7.63,4.76
429,0.35,Ideal,J,IF,61.8,55.0,569,4.54,4.56,2.81
430,0.73,Fair,F,SI2,64.7,56.0,1631,5.6,5.53,3.6
431,0.41,Premium,D,SI2,62.0,58.0,876,4.78,4.74,2.95
432,0.4,Ideal,D,SI1,61.3,56.0,726,4.75,4.78,2.92
433,1.0,Premium,E,SI2,61.4,61.0,4704,6.41,6.36,3.92
434,0.3,Premium,D,SI1,62.5,59.0,709,4.28,4.26,2.67
435,0.37,Ideal,E,VS2,61.0,56.0,737,4.62,4.66,2.83
436,1.01,Very Good,E,VS2,60.4,57.0,6577,6.45,6.49,3.91
437,0.57,Very Good,F,SI1,58.6,57.0,1364,5.37,5.59,3.21
438,0.74,Premium,G,SI2,62.7,60.0,2238,5.78,5.73,3.61
439,0.41,Very Good,F,VS2,62.6,58.0,863,4.75,4.81,2.99
440,0.73,Ideal,E,VS1,62.3,56.0,3370,5.75,5.8,3.6
441,1.03,Ideal,E,SI1,62.2,57.0,5330,6.48,6.42,4.01
442,1.56,Ideal,I,SI1,62.5,54.0,9788,7.45,7.37,4.63
443,0.38,Good,D,VVS1,61.3,61.0,1159,4.68,4.72,2.88
444,0.4,Ideal,I,VVS1,60.5,57.0,842,4.76,4.79,2.89
445,0.31,Ideal,G,SI2,61.7,56.0,523,4.38,4.34,2.69
446,0.92,Premium,F,SI1,61.8,59.0,3967,6.25,6.21,3.85
447,0.52,Ideal,F,VS1,61.3,56.0,2123,5.19,5.22,3.19
448,0.28,Premium,F,VS2,59.6,61.0,567,4.28,4.25,2.54
449,0.9,Very Good,J,VS1,60.4,58.0,3358,6.22,6.27,3.77
450,0.56,Ideal,D,VS2,61.2,56.0,1963,5.3,5.35,3.26
451,0.24,Very Good,E,VVS1,60.3,61.0,521,4.03,4.06,2.44
452,1.02,Good,E,SI1,63.1,57.0,4443,6.37,6.43,4.04
453,0.33,Ideal,F,IF,62.2,53.0,971,4.47,4.5,2.79
454,0.81,Very Good,G,VVS2,63.5,55.0,3981,5.9,5.94,3.76
455,0.41,Premium,G,VVS1,59.9,59.0,1151,4.79,4.83,2.88
456,0.3,Ideal,I,SI1,61.3,56.0,394,4.32,4.33,2.65
457,0.24,Very Good,E,VS1,62.4,59.0,419,3.94,3.98,2.47
458,0.38,Ideal,D,VVS2,61.3,56.0,1200,4.63,4.73,2.87
459,1.0,Very Good,G,SI1,59.3,63.0,4827,6.48,6.44,3.83
460,0.72,Ideal,F,VS1,62.4,56.0,3084,5.76,5.72,3.58
461,1.12,Premium,D,VVS2,59.8,58.0,12152,6.87,6.77,4.08
462,0.74,Premium,G,SI2,62.8,54.0,2328,5.76,5.73,3.61
463,0.78,Ideal,E,SI1,61.6,56.0,3345,5.94,6.0,3.68
464,1.52,Premium,F,SI2,62.3,59.0,8342,7.37,7.33,4.58
465,0.31,Very Good,F,VS2,61.4,55.0,625,4.32,4.34,2.66
466,0.52,Very Good,F,SI1,60.0,58.0,1261,5.21,5.26,3.14
467,1.1,Ideal,D,VS2,62.0,56.0,8959,6.58,6.61,4.09
468,0.7,Very Good,F,SI1,62.4,56.0,2573,5.63,5.69,3.53
469,1.0,Good,D,SI2,64.3,53.0,3965,6.34,6.29,4.06
470,0.23,Very Good,E,VVS2,61.3,57.0,505,3.97,4.02,2.45
471,0.72,Ideal,D,SI1,61.8,56.0,2883,5.75,5.81,3.57
472,1.01,Good,F,SI1,65.5,58.0,4369,6.11,6.25,4.05
473,1.51,Premium,H,VS2,62.3,59.0,11435,7.28,7.32,4.55
474,0.52,Good,G,VS2,63.3,57.0,1349,5.09,5.11,3.23
475,0.72,Ideal,H,SI1,62.3,54.0,2354,5.78,5.75,3.59
476,0.31,Good,F,VS2,64.2,59.0,744,4.3,4.23,2.74
477,1.73,Good,E,I1,63.6,59.0,8370,7.6,7.56,4.82
478,0.91,Ideal,E,SI2,62.6,57.0,3772,6.13,6.18,3.85
479,1.2,Very Good,D,SI1,62.4,58.0,7646,6.75,6.78,4.23
480,0.44,Ideal,E,SI1,62.6,56.0,1040,4.9,4.84,3.05
481,0.32,Very Good,D,IF,62.0,56.0,1171,4.39,4.43,2.73
482,0.5,Fair,E,SI2,59.8,66.0,1114,5.18,5.09,3.07
483,0.3,Ideal,F,VS2,62.5,54.0,573,4.29,4.32,2.69
484,1.01,Ideal,E,VVS2,61.7,57.0,11400,6.42,6.44,3.97
485,1.1,Premium,E,SI1,60.0,58.0,4472,6.68,6.65,4.05
486,1.21,Premium,H,SI2,60.0,61.0,5082,6.88,6.79,4.1
487,1.04,Very Good,G,VS2,61.9,57.0,6177,6.46,6.5,4.01
488,0.71,Ideal,G,SI1,62.5,57.0,2215,5.72,5.64,3.55
489,0.7,Ideal,E,SI2,61.0,55.0,2332,5.76,5.78,3.52
490,0.83,Ideal,E,VS2,61.8,57.0,3625,6.04,6.03,3.73
491,1.72,Ideal,G,VS2,62.4,55.0,17125,7.63,7.68,4.78
492,0.47,Ideal,I,VS2,62.1,54.0,884,4.98,5.0,3.1
493,0.73,Ideal,F,VVS1,61.9,56.0,5154,5.75,5.79,3.57
494,1.51,Premium,F,IF,60.5,61.0,18102,7.5,7.4,4.45
495,1.0,Very Good,G,SI2,60.0,62.0,4195,6.45,6.48,3.88
496,0.4,Ideal,F,VS2,62.0,57.0,1080,4.74,4.68,2.92
497,0.33,Ideal,J,SI2,62.4,54.0,366,4.43,4.45,2.77
498,0.25,Very Good,F,VVS1,62.2,56.0,633,4.02,4.03,2.5
499,1.63,Premium,I,SI1,61.5,60.0,7302,7.59,7.54,4.65
500,2.01,Very Good,I,SI1,61.7,60.0,13464,7.99,8.12,4.97
501,0.53,Ideal,E,VS2,61.5,56.0,1948,5.22,5.25,3.22
502,1.01,Ideal,E,VS1,61.6,57.0,7430,6.41,6.45,3.96
503,0.35,Very Good,G,IF,62.1,54.0,892,4.53,4.57,2.82
504,0.7,Ideal,E,SI1,62.3,56.0,2575,5.68,5.72,3.55
505,0.91,Ideal,I,SI2,63.0,54.0,2976,6.17,6.12,3.86
506,0.23,Very Good,E,VVS2,59.3,60.0,505,4.0,4.1,2.4
507,0.71,Ideal,E,VS2,62.5,56.0,2347,5.7,5.75,3.58
508,1.22,Ideal,H,SI1,62.2,56.0,6541,6.84,6.89,4.27
509,0.42,Premium,F,VS1,62.7,61.0,1176,4.77,4.74,2.98
510,0.32,Premium,F,VS2,61.3,60.0,645,4.37,4.4,2.69
511,1.51,Ideal,H,VS1,62.6,56.0,11580,7.28,7.32,4.57
512,0.31,Ideal,E,SI1,61.5,55.0,547,4.39,4.42,2.71
513,1.11,Very Good,F,VS1,60.7,55.0,8528,6.69,6.71,4.07
514,0.4,Good,F,SI1,63.1,58.0,687,4.66,4.69,2.95
515,1.0,Very Good,G,VVS1,62.3,56.0,7507,6.29,6.4,3.95
516,0.74,Very Good,H,VVS2,60.5,60.0,2921,5.79,5.81,3.51
517,1.01,Very Good,E,SI2,63.4,59.0,4299,6.32,6.26,3.99
518,0.7,Very Good,G,VS1,63.2,56.0,2535,5.61,5.56,3.53
519,1.76,Premium,H,VS2,62.2,60.0,13626,7.72,7.68,4.79
520,1.01,Very Good,D,SI2,62.9,60.0,4760,6.35,6.46,4.03
521,0.5,Very Good,E,VS2,63.2,57.0,1629,5.06,5.03,3.19
522,0.7,Premium,E,VS2,62.5,59.0,2737,5.65,5.62,3.52
523,0.42,Premium,D,SI1,60.2,57.0,970,4.89,4.85,2.93
524,2.01,Ideal,J,SI2,62.1,56.0,12814,8.06,8.13,5.03
525,0.72,Ideal,J,SI1,61.9,54.0,1864,5.76,5.8,3.58
526,0.73,Premium,D,VS1,60.0,58.0,3557,5.9,5.86,3.53
527,0.26,Very Good,G,VS2,61.7,57.0,423,4.11,4.15,2.55
528,0.3,Premium,D,SI1,62.5,58.0,552,4.27,4.31,2.68
529,0.32,Ideal,I,VS2,62.2,57.0,576,4.42,4.39,2.74
530,0.33,Very Good,D,VS2,62.5,59.0,681,4.39,4.41,2.75
531,0.76,Ideal,D,VS2,61.8,55.0,3401,5.85,5.89,3.63
532,0.56,Ideal,E,VS2,61.6,57.0,1747,5.32,5.3,3.27
533,1.18,Very Good,E,VVS2,61.5,58.0,12100,6.78,6.87,4.2
534,0.3,Very Good,G,VVS1,62.6,62.0,737,4.21,4.26,2.65
535,0.32,Premium,E,SI2,61.2,58.0,576,4.44,4.39,2.7
536,1.19,Very Good,H,VS2,61.1,58.0,6086,6.81,6.83,4.17
537,0.38,Ideal,E,SI2,62.2,56.0,663,4.64,4.66,2.89
538,2.32,Premium,J,SI2,62.5,58.0,14666,8.47,8.43,5.28
539,0.73,Premium,E,VS1,61.2,58.0,3370,5.77,5.83,3.55
540,0.7,Very Good,G,VS2,59.0,60.0,2437,5.76,5.83,3.42
541,1.11,Very Good,E,VS1,61.6,57.0,8852,6.59,6.63,4.07
542,0.31,Ideal,I,VVS1,61.4,54.0,571,4.38,4.41,2.7
543,1.05,Very Good,I,SI1,63.5,58.0,4292,6.46,6.43,4.09
544,0.45,Ideal,F,VVS1,61.8,55.0,1833,4.92,4.95,3.05
545,1.5,Ideal,F,VS2,61.7,54.0,14092,7.28,7.31,4.5
546,0.3,Premium,D,SI2,61.2,60.0,574,4.31,4.28,2.63
547,1.27,Ideal,I,SI2,62.1,56.0,5154,6.92,6.96,4.31
548,1.05,Ideal,D,SI2,61.9,56.0,5204,6.53,6.5,4.03
549,0.31,Premium,F,VS2,62.9,59.0,802,4.32,4.27,2.7
550,1.2,Premium,E,VS2,63.0,58.0,9139,6.75,6.71,4.24
551,0.61,Very Good,J,SI2,58.1,63.0,1125,5.62,5.6,3.26
552,0.3,Premium,G,VS1,61.7,60.0,776,4.28,4.24,2.63
553,0.65,Ideal,H,SI1,61.5,55.0,1908,5.59,5.63,3.45
554,1.02,Premium,D,SI1,62.3,59.0,5890,6.38,6.42,3.99
555,0.71,Premium,G,SI2,60.8,59.0,2913,5.7,5.74,3.48
556,1.06,Good,F,VS1,58.5,57.0,7699,6.68,6.73,3.92
557,0.7,Good,G,SI1,64.0,57.0,2121,5.63,5.58,3.59
558,1.21,Premium,G,VS2,62.2,58.0,7996,6.85,6.81,4.25
559,1.08,Good,J,SI2,63.2,59.0,3742,6.4,6.57,4.1
560,0.62,Premium,F,SI1,61.7,59.0,1595,5.51,5.48,3.39
561,0.9,Very Good,F,VS1,62.5,58.0,5279,6.12,6.17,3.84
562,0.41,Good,J,VS1,63.7,56.0,830,4.71,4.68,2.99
563,0.3,Premium,G,VVS2,62.7,56.0,878,4.31,4.24,2.68
564,2.17,Ideal,I,SI1,62.1,57.0,16716,8.26,8.32,5.15
565,0.4,Ideal,J,VS2,62.6,57.0,599,4.68,4.71,2.94
566,0.31,Premium,E,VS2,61.6,59.0,872,4.35,4.32,2.67
567,1.0,Very Good,F,VS2,62.2,55.0,6340,6.39,6.44,3.99
568,0.7,Fair,G,VS2,57.3,63.0,2273,5.78,5.84,3.33
569,0.71,Very Good,F,SI1,60.7,57.0,2088,5.78,5.81,3.52
570,1.0,Premium,F,SI2,62.4,61.0,4155,6.34,6.32,3.95
571,0.33,Premium,E,VS1,60.9,58.0,1002,4.49,4.45,2.72
572,1.04,Ideal,H,VVS2,62.2,55.0,6619,6.48,6.52,4.04
573,0.9,Premium,G,SI2,59.9,58.0,3492,6.22,6.27,3.74
574,0.33,Ideal,E,VVS1,61.9,57.0,1312,4.43,4.46,2.75
575,1.17,Ideal,G,SI1,60.7,56.0,6419,6.79,6.84,4.13
576,0.25,Very Good,F,VS1,59.6,56.0,436,4.13,4.16,2.47
577,0.52,Premium,E,SI2,61.8,54.0,1229,5.18,5.15,3.19
578,0.32,Ideal,E,IF,61.1,58.0,1018,4.42,4.45,2.71
579,0.7,Premium,E,SI2,59.8,61.0,2135,5.76,5.74,3.44
580,0.76,Ideal,F,IF,59.6,58.0,4596,5.95,5.96,3.55
581,1.01,Ideal,H,SI1,62.7,56.0,5457,6.37,6.42,4.01
582,0.38,Ideal,I,VS2,61.4,55.0,675,4.66,4.69,2.87
583,1.14,Good,G,SI2,63.7,60.0,4233,6.69,6.6,4.24
584,0.32,Ideal,G,VVS2,61.7,57.0,936,4.44,4.41,2.73
585,0.37,Premium,G,VS2,60.1,59.0,833,4.68,4.64,2.8
586,0.31,Ideal,I,VVS1,62.3,54.0,557,4.37,4.4,2.73
587,1.52,Very Good,J,SI1,59.9,57.0,7759,7.45,7.47,4.47
588,1.23,Very Good,H,I1,61.9,60.6,3835,6.79,6.85,4.22
589,1.07,Ideal,I,VS1,62.0,57.0,5302,6.56,6.5,4.05
590,0.78,Premium,F,VS1,61.5,58.0,3446,5.93,5.98,3.66
591,1.09,Premium,I,SI1,62.7,60.0,3662,6.57,6.51,4.1
592,1.12,Ideal,G,SI2,62.4,56.0,4798,6.67,6.63,4.15
593,0.74,Ideal,I,VVS1,60.8,57.0,2822,5.85,5.89,3.57
594,1.72,Very Good,E,SI1,62.2,58.0,15948,7.63,7.7,4.77
595,0.72,Premium,G,SI1,60.6,59.0,2246,5.8,5.76,3.5
596,1.0,Premium,F,SI1,62.3,59.0,5292,6.43,6.37,3.99
597,0.46,Ideal,G,SI2,62.2,53.0,864,4.95,4.98,3.09
598,0.31,Very Good,G,VVS2,62.7,55.0,627,4.32,4.35,2.72
599,1.02,Ideal,F,VS2,61.5,57.0,6306,6.48,6.5,3.99
600,0.23,Very Good,H,IF,63.9,55.0,369,3.89,3.9,2.49
601,1.5,Premium,H,VS1,59.9,60.0,11189,7.44,7.39,4.44
602,1.09,Premium,G,VS2,61.0,59.0,7032,6.65,6.6,4.04
603,0.41,Premium,G,SI2,61.4,58.0,611,4.75,4.8,2.93
604,0.24,Ideal,G,VS1,61.8,56.0,442,3.99,4.04,2.48
605,2.02,Premium,H,SI1,62.1,61.0,17265,8.06,7.99,4.98
606,2.04,Good,I,SI1,57.7,64.0,11820,8.39,8.31,4.82
607,1.0,Good,F,VS2,63.1,57.0,6223,6.32,6.36,4.0
608,0.53,Very Good,I,SI1,59.7,63.0,923,5.22,5.3,3.14
609,1.0,Very Good,E,SI1,63.3,57.0,5051,6.3,6.36,4.01
610,0.37,Very Good,F,VS2,59.2,61.0,696,4.63,4.69,2.76
611,1.01,Good,G,VS1,63.2,58.0,6499,6.34,6.38,4.02
612,0.91,Very Good,E,SI1,58.8,59.0,4191,6.34,6.39,3.74
613,0.43,Very Good,G,VVS2,62.2,55.0,1056,4.81,4.84,3.0
614,1.01,Very Good,F,SI2,62.7,55.0,4853,6.32,6.4,3.99
615,0.34,Good,E,SI1,63.3,57.0,556,4.44,4.47,2.82
616,1.21,Ideal,F,VVS1,62.0,58.0,12613,6.82,6.86,4.24
617,1.5,Good,J,VS1,60.7,61.0,8347,7.27,7.3,4.42
618,0.7,Ideal,F,VS2,60.8,56.0,2535,5.77,5.71,3.49
619,0.41,Very Good,F,VVS2,60.3,58.0,1115,4.79,4.83,2.9
620,0.34,Ideal,E,VS1,61.4,57.0,1033,4.5,4.46,2.75
621,1.0,Very Good,E,SI1,59.2,59.0,5718,6.49,6.55,3.86
622,2.01,Fair,E,SI2,62.1,66.0,14948,7.99,7.92,4.94
623,0.26,Very Good,E,VVS1,61.5,56.0,657,4.1,4.15,2.53
624,0.76,Very Good,H,SI1,63.0,58.0,2593,5.78,5.8,3.65
625,0.36,Ideal,E,VS1,61.8,54.0,835,4.56,4.6,2.83
626,1.5,Ideal,F,SI1,62.0,53.0,11405,7.32,7.29,4.53
627,0.95,Very Good,J,VVS2,60.5,59.0,4098,6.33,6.36,3.84
628,2.1,Ideal,H,SI2,63.1,55.0,18462,8.17,8.13,5.14
629,0.38,Ideal,I,VS1,62.3,53.4,703,4.65,4.69,2.91
630,2.02,Very Good,J,VS2,62.6,58.0,13499,8.03,8.1,5.05
631,0.51,Ideal,F,SI1,61.1,57.0,1580,5.14,5.17,3.15
632,0.24,Very Good,D,VS1,62.9,56.0,419,3.96,3.99,2.5
633,0.71,Ideal,G,VS1,61.8,55.0,3431,5.71,5.76,3.55
634,0.31,Ideal,F,VS2,61.6,56.0,583,4.35,4.39,2.69
635,1.18,Very Good,E,I1,63.3,57.0,3965,6.7,6.64,4.22
636,1.62,Good,J,SI2,64.2,62.0,6112,7.33,7.41,4.73
637,0.38,Ideal,G,VVS2,61.9,55.6,929,4.64,4.67,2.88
638,1.06,Good,F,SI1,57.0,64.0,4488,6.8,6.71,3.85
639,1.13,Very Good,H,SI1,63.3,56.0,4689,6.65,6.62,4.2
640,1.46,Ideal,E,SI2,62.3,55.0,8421,7.29,7.25,4.53
641,0.5,Good,F,VS2,63.2,56.0,1436,5.01,5.05,3.18
642,0.54,Ideal,I,SI2,60.9,57.0,935,5.26,5.31,3.22
643,0.24,Very Good,F,VVS1,62.5,55.0,608,3.98,4.02,2.49
644,0.96,Fair,H,I1,67.4,62.0,1808,6.13,5.96,4.08
645,0.51,Premium,D,SI1,61.6,58.0,1687,5.14,5.12,3.16
646,0.83,Very Good,I,VVS1,61.8,56.0,3774,6.0,6.03,3.72
647,0.35,Ideal,D,VS2,60.6,56.0,1063,4.57,4.54,2.76
648,0.41,Premium,F,VVS2,61.0,59.0,1192,4.82,4.79,2.93
649,0.29,Very Good,E,VS1,62.4,55.0,555,4.2,4.25,2.63
650,1.2,Premium,J,SI1,60.0,61.0,4717,6.89,6.84,4.12
651,1.23,Ideal,I,SI1,62.1,57.0,6449,6.83,6.88,4.26
652,1.02,Premium,H,SI2,58.3,59.0,3313,6.61,6.57,3.84
653,0.37,Ideal,G,VVS2,61.6,55.0,815,4.62,4.66,2.86
654,0.34,Premium,D,VS2,60.4,60.0,805,4.51,4.56,2.74
655,0.43,Ideal,H,SI1,62.4,56.0,919,4.83,4.81,3.01
656,0.53,Good,F,VVS2,62.5,65.0,2281,5.11,5.17,3.21
657,0.56,Premium,H,VS2,62.2,60.0,1432,5.28,5.23,3.27
658,0.74,Very Good,I,VS2,60.9,56.0,2459,5.83,5.86,3.56
659,0.94,Premium,E,SI1,62.4,56.0,4580,6.27,6.24,3.9
660,0.52,Ideal,F,VVS2,62.0,55.0,2168,5.16,5.2,3.21
661,0.23,Premium,E,VVS2,60.9,60.0,680,3.99,3.96,2.42
662,0.53,Ideal,H,SI1,61.5,54.0,1205,5.21,5.26,3.22
663,0.53,Ideal,F,VS1,61.8,56.0,1812,5.2,5.22,3.22
664,1.03,Very Good,D,SI2,63.3,58.0,4963,6.38,6.42,4.05
665,0.4,Very Good,H,SI1,62.8,59.0,666,4.67,4.69,2.94
666,0.47,Ideal,D,VS2,60.3,57.0,1270,5.02,5.07,3.04
667,1.03,Very Good,G,SI2,63.1,58.0,4060,6.41,6.37,4.03
668,0.71,Very Good,F,SI2,63.4,57.0,2266,5.7,5.63,3.59
669,0.8,Premium,J,VS1,61.6,60.0,2202,5.94,5.88,3.64
670,0.59,Very Good,G,VVS2,62.5,57.0,2155,5.32,5.36,3.34
671,1.0,Ideal,D,VVS1,60.7,56.0,14498,6.47,6.54,3.95
672,0.38,Premium,E,VS1,61.5,58.0,1069,4.69,4.64,2.87
673,0.32,Premium,H,VVS2,62.2,58.0,602,4.33,4.38,2.71
674,0.52,Fair,I,VVS2,60.4,66.0,1401,5.26,5.2,3.16
675,0.5,Ideal,E,SI1,62.2,57.0,1410,5.06,5.1,3.16
676,0.51,Very Good,D,VS1,58.8,60.0,1616,5.18,5.26,3.07
677,0.7,Very Good,F,SI1,61.1,59.0,2264,5.68,5.78,3.5
678,0.29,Ideal,G,VVS1,61.5,56.0,673,4.25,4.28,2.62
679,1.0,Good,G,VS2,56.6,61.0,5484,6.65,6.61,3.75
680,0.34,Premium,I,SI1,60.0,58.0,459,4.51,4.55,2.72
681,0.61,Ideal,F,SI1,61.4,56.0,1681,5.46,5.42,3.34
682,0.3,Good,I,SI1,63.8,57.0,394,4.19,4.27,2.7
683,1.01,Premium,F,VS2,63.0,58.0,6165,6.4,6.34,4.01
684,0.36,Ideal,H,VS2,62.0,55.0,599,4.58,4.63,2.86
685,0.4,Very Good,I,SI1,63.2,55.0,765,4.72,4.68,2.97
686,0.9,Premium,H,SI1,62.8,62.0,3387,6.09,6.05,3.81
687,0.5,Premium,F,VS2,62.2,59.0,1436,5.06,5.1,3.16
688,0.3,Very Good,H,VS1,60.4,61.0,526,4.3,4.34,2.61
689,0.23,Very Good,F,VVS1,63.2,58.0,505,3.89,3.93,2.47
690,0.4,Good,E,SI1,63.2,58.0,687,4.66,4.7,2.96
691,0.31,Ideal,E,IF,60.4,56.0,1188,4.43,4.38,2.66
692,1.07,Premium,F,SI2,58.2,58.0,4319,6.79,6.72,3.93
693,0.7,Ideal,I,VS1,61.5,56.0,2490,5.73,5.76,3.53
694,0.31,Ideal,G,VS1,60.6,58.0,587,4.39,4.42,2.67
695,0.9,Good,G,VS1,65.8,59.0,4108,6.0,6.04,3.96
696,0.52,Ideal,E,VS2,61.7,57.0,1576,5.1,5.17,3.17
697,0.7,Ideal,G,VS2,62.7,54.0,3172,5.65,5.7,3.65
698,0.74,Very Good,J,IF,60.3,58.0,2277,5.82,5.86,3.52
699,0.75,Very Good,E,VS1,61.5,54.0,3314,5.88,5.82,3.6
700,1.2,Very Good,F,VS2,62.9,55.0,8454,6.75,6.8,4.26
701,0.4,Premium,D,SI2,59.9,60.0,666,4.74,4.78,2.85
702,1.01,Premium,F,VVS2,60.4,59.0,9231,6.49,6.45,3.91
703,0.83,Ideal,F,SI1,62.1,55.0,3198,6.05,6.0,3.74
704,1.27,Very Good,J,SI1,60.9,59.0,5224,6.96,7.04,4.26
705,1.02,Premium,G,VS2,62.7,58.0,6058,6.4,6.45,4.03
706,0.57,Ideal,G,VVS2,60.7,55.0,2206,5.36,5.34,3.25
707,0.5,Good,E,SI1,63.2,57.0,1316,5.03,5.06,3.19
